time_series_id,channel_id,timestamp,value,labels
B,Y,2023-01-04 12:00:00,1.256452814782475,1
C,Z,2023-01-04 13:00:00,3.330173932959241,1
A,Y,2023-01-04 14:00:00,-0.32028938427248416,0
A,X,2023-01-04 15:00:00,-0.21973425586673315,0
A,Z,2023-01-04 16:00:00,0.5135695328811631,0
B,Z,2023-01-04 17:00:00,-1.3481497970714267,1
B,X,2023-01-04 18:00:00,-0.24272264403472674,1
B,Z,2023-01-04 19:00:00,0.3054743415950088,1
C,X,2023-01-04 20:00:00,-0.19871258619805204,1
B,X,2023-01-04 21:00:00,0.23403306857804496,1
C,X,2023-01-04 22:00:00,0.23250439207654874,1
C,X,2023-01-04 23:00:00,-1.5787601982225055,1
C,X,2023-01-05 00:00:00,-1.4189407783457442,1
A,X,2023-01-05 01:00:00,-0.35452666982684194,0
A,X,2023-01-05 02:00:00,0.71554842613799,0
B,X,2023-01-05 03:00:00,-0.02464235003973063,1
